source,destination,t,this.sim
WA,JFK,2020-03-21,3
WA,JFK,2020-03-24,1
WA,JFK,2020-03-29,1
WA,PBG,2020-03-19,1
WA,ROC,2020-03-04,1
WA,ROC,2020-03-28,1
WA,SYR,2020-03-16,1
WI,BGM,2020-03-19,1
WI,EWR,2020-03-17,3
WI,LGA,2020-03-10,1
WI,LGA,2020-03-11,1
WI,SYR,2020-03-14,1
AZ,JFK,2020-04-02,1
AZ,JFK,2020-04-06,1
CA,BDL,2020-04-05,1
CA,EWR,2020-04-03,1
CA,EWR,2020-04-06,2
CA,JFK,2020-04-03,4
CA,JFK,2020-04-09,2
CA,JFK,2020-04-10,1
CAN,EWR,2020-04-01,1
CAN,EWR,2020-04-06,1
CAN,LGA,2020-04-07,1
CAN,LGA,2020-04-10,2
CO,JFK,2020-04-02,1
CO,JFK,2020-04-06,1
CT,ROC,2020-04-07,1
CT,TEB,2020-04-01,1
CT,TEB,2020-04-06,1
CT,TTN,2020-04-04,1
DC,ALB,2020-04-02,2
DC,BDL,2020-04-10,1
DC,BUF,2020-04-07,1
DC,BUF,2020-04-10,1
DC,EWR,2020-04-10,2
DC,ITH,2020-04-06,1
DC,JFK,2020-04-01,2
DC,LGA,2020-04-09,1
DC,ROC,2020-04-01,1
DNK,EWR,2020-04-06,1
ESP,JFK,2020-04-01,1
ESP,JFK,2020-04-04,1
FL,ACY,2020-04-03,1
FL,ALB,2020-04-07,1
FL,BDL,2020-04-01,1
FL,BDL,2020-04-02,1
FL,BDL,2020-04-04,3
FL,BUF,2020-04-02,1
FL,EWR,2020-04-03,2
FL,EWR,2020-04-04,1
FL,EWR,2020-04-05,5
FL,EWR,2020-04-06,1
FL,EWR,2020-04-08,3
FL,EWR,2020-04-09,5
FL,HPN,2020-04-01,1
FL,ISP,2020-04-03,1
FL,ISP,2020-04-04,1
FL,JFK,2020-04-06,3
FL,JFK,2020-04-09,2
FL,LGA,2020-04-02,1
FL,LGA,2020-04-03,1
FL,LGA,2020-04-07,1
FL,LGA,2020-04-08,3
FL,LGA,2020-04-10,1
FL,SWF,2020-04-02,1
FL,SYR,2020-04-03,2
FL,TTN,2020-04-04,1
FRA,JFK,2020-04-01,6
FRA,JFK,2020-04-02,4
GA,ALB,2020-04-07,1
GA,BUF,2020-04-03,1
GA,EWR,2020-04-04,2
GA,EWR,2020-04-10,1
GA,JFK,2020-04-09,1
GA,LGA,2020-04-05,1
GA,LGA,2020-04-06,3
GA,LGA,2020-04-07,1
GBR,EWR,2020-04-10,1
GBR,JFK,2020-04-02,3
GBR,JFK,2020-04-05,1
GBR,JFK,2020-04-07,3
GBR,JFK,2020-04-09,2
GBR,LGA,2020-04-01,1
HUN,EWR,2020-04-08,1
IL,BDL,2020-04-01,1
IL,BDL,2020-04-09,1
IL,BUF,2020-04-01,1
IL,EWR,2020-04-09,5
IL,EWR,2020-04-10,3
IL,JFK,2020-04-01,1
IL,JFK,2020-04-05,1
IL,JFK,2020-04-08,1
IL,LGA,2020-04-01,8
IL,LGA,2020-04-02,1
IL,LGA,2020-04-06,2
IL,LGA,2020-04-08,5
IN,JFK,2020-04-02,1
IN,LGA,2020-04-03,1
IRL,EWR,2020-04-08,1
IRL,JFK,2020-04-04,1
ISR,EWR,2020-04-04,1
ITA,EWR,2020-04-01,1
ITA,JFK,2020-04-07,1
KY,EWR,2020-04-09,1
KY,LGA,2020-04-07,1
KY,LGA,2020-04-09,1
KY,ROC,2020-04-03,1
LA,BUF,2020-04-08,1
LA,EWR,2020-04-02,4
LA,EWR,2020-04-03,1
LA,EWR,2020-04-04,1
LA,EWR,2020-04-07,2
LA,JFK,2020-04-02,1
LA,JFK,2020-04-10,1
MA,BLM,2020-04-01,1
MA,BUF,2020-04-06,3
MA,EWR,2020-04-03,1
MA,FRG,2020-04-05,1
MA,FRG,2020-04-09,1
MA,JFK,2020-04-02,3
MA,LGA,2020-04-03,1
MA,LGA,2020-04-08,2
MA,MSS,2020-04-07,1
MA,PCT,2020-04-06,1
MA,ROC,2020-04-02,1
MA,ROC,2020-04-07,1
MA,SCH,2020-04-07,1
MA,SYR,2020-04-01,1
MA,SYR,2020-04-02,1
MA,TTN,2020-04-04,1
MA,WWD,2020-04-07,1
MA,WWD,2020-04-09,1
MD,BDL,2020-04-01,1
MD,TTN,2020-04-10,1
MEX,BUF,2020-04-07,1
MI,ELM,2020-04-06,1
MI,EWR,2020-04-07,4
MI,HPN,2020-04-01,1
MI,HPN,2020-04-04,1
MN,EWR,2020-04-02,1
MN,JFK,2020-04-04,1
NC,ELM,2020-04-01,1
NC,EWR,2020-04-01,1
NC,LGA,2020-04-04,3
NE,EWR,2020-04-01,1
NJ,ALB,2020-04-03,1
NJ,BUF,2020-04-01,1
NJ,BUF,2020-04-04,1
NJ,FID,2020-04-01,1
NJ,FOK,2020-04-06,1
NJ,HFD,2020-04-09,1
NJ,HTO,2020-04-06,2
NJ,LKP,2020-04-07,1
NLD,EWR,2020-04-05,1
NM,LGA,2020-04-08,1
NV,EWR,2020-04-05,1
NY,ACY,2020-04-02,1
NY,BDL,2020-04-06,1
NY,BDR,2020-04-03,1
NY,BDR,2020-04-05,1
NY,BLM,2020-04-06,1
NY,BUF,2020-04-01,5
NY,BUF,2020-04-07,2
NY,EWR,2020-04-08,1
NY,FID,2020-04-06,1
NY,FRG,2020-04-03,1
NY,HTO,2020-04-07,1
NY,JFK,2020-04-02,2
NY,JFK,2020-04-05,3
NY,JFK,2020-04-07,3
NY,JFK,2020-04-08,2
NY,JVI,2020-04-05,1
NY,LGA,2020-04-01,6
NY,LGA,2020-04-02,1
NY,LGA,2020-04-03,5
NY,LGA,2020-04-04,1
NY,LGA,2020-04-08,1
NY,MMU,2020-04-07,1
NY,MMU,2020-04-08,1
NY,POU,2020-04-07,1
NY,RME,2020-04-04,1
NY,ROC,2020-04-02,1
NY,ROC,2020-04-03,1
NY,ROC,2020-04-05,5
NY,SYR,2020-04-02,1
NY,SYR,2020-04-06,4
NY,TEB,2020-04-01,1
NY,TEB,2020-04-04,1
NY,TEB,2020-04-07,1
NY,TEB,2020-04-09,1
OH,BUF,2020-04-10,1
PA,BDL,2020-04-01,2
PA,BDL,2020-04-06,1
PA,CDW,2020-04-05,1
PA,EWR,2020-04-01,1
PA,LGA,2020-04-01,1
PRT,EWR,2020-04-05,1
QAT,JFK,2020-04-10,1
RI,ACY,2020-04-03,1
RI,EWR,2020-04-08,1
SC,EWR,2020-04-04,1
SC,LGA,2020-04-01,1
TN,ALB,2020-04-10,1
TN,BDL,2020-04-01,1
TN,EWR,2020-04-09,2
TN,LGA,2020-04-04,1
TN,SYR,2020-04-08,1
TX,ALB,2020-04-02,1
TX,EWR,2020-04-03,2
TX,EWR,2020-04-04,1
TX,JFK,2020-04-06,1
TX,SYR,2020-04-10,1
UT,JFK,2020-04-04,2
VT,EWR,2020-04-01,1
WA,ALB,2020-04-09,1
WA,EWR,2020-04-07,1
WA,EWR,2020-04-10,1
WA,JFK,2020-04-07,1
WI,LGA,2020-04-06,2
